Product Id, Sku, Name, Description, Short Description, Manufacturer, Create At, Updated At, Price, Meta Title
91476,"BG--4111035-03-2 years","White Shirt with Blue Saddle Stitching -2 years","<p><a href=""/designers/b-designers/baby-graziella.html"">Baby Graziella</a> white shirt features a formal collar, short sleeves, button fastenings down the centre front, and blue saddle stitching along collar, cuffs and seam. Made from 100% cotton, handwash only.</p>
<p>Every growing young boy needs a staple white shirt in his wardrobe, and this variation from <a href=""/designers/b-designers/baby-graziella.html""><strong>Baby Graziella</strong></a> is the perfect option. Having taken the basic cut and style of a white formal shirt, the added edge of blue saddle stitching gives a trendy twist that will not go unnoticed. If you are a fan of this item, you may also wish to take a look at <a href=""/babies/products/t-shirts-tops/blue-oxford-shirt.html""><strong>Gant Blue Oxford Shirt</strong></a> and <a href=""/babies/products/t-shirts-tops/white-oxford-shirt.html""><strong>Tommy Hilfiger White Oxford Shirt</strong></a>.</p>",BG--4111035-03,651,"2012-02-01 10:35:56","2012-02-01 10:37:45",57.0000,"Baby Graziella White Shirt with Blue Saddle Stitching"
91477,"BG--4111035-03-3 years","White Shirt with Blue Saddle Stitching -3 years","<p><a href=""/designers/b-designers/baby-graziella.html"">Baby Graziella</a> white shirt features a formal collar, short sleeves, button fastenings down the centre front, and blue saddle stitching along collar, cuffs and seam. Made from 100% cotton, handwash only.</p>
<p>Every growing young boy needs a staple white shirt in his wardrobe, and this variation from <a href=""/designers/b-designers/baby-graziella.html""><strong>Baby Graziella</strong></a> is the perfect option. Having taken the basic cut and style of a white formal shirt, the added edge of blue saddle stitching gives a trendy twist that will not go unnoticed. If you are a fan of this item, you may also wish to take a look at <a href=""/babies/products/t-shirts-tops/blue-oxford-shirt.html""><strong>Gant Blue Oxford Shirt</strong></a> and <a href=""/babies/products/t-shirts-tops/white-oxford-shirt.html""><strong>Tommy Hilfiger White Oxford Shirt</strong></a>.</p>",BG--4111035-03,651,"2012-02-01 10:36:07","2012-02-01 10:36:07",57.0000,"Baby Graziella White Shirt with Blue Saddle Stitching"
91478,GALL4131247-01,"Denim Shorts With Gazette Print","<p><a href=""/designers/j-designers/john-galliano.html"" target=""_self"">John Galliano</a> gazette print denim shorts, with twin pockets at the front and twin zip pockets at the reverse. Features a button and zip fly fastening, belt loops and a branded gazette print strip below the waistband. Made from 98% Cotton and 2% Elastane, machine wash at 30 degrees. <br /><br />These cool denim shirts from <strong><a href=""/designers/j-designers/john-galliano.html"" target=""_self"">John Galliano</a> </strong>are perfect for hot summer days. Updated with a branded gazette print insert these will give her summer looks a youthful edge; the only way to stay cool in the heat. Team with the<a href=""/girls/products/t-shirts-tops/blue-tee-with-framed-dog-print.html "" target=""_self""> </a><strong><a href=""/girls/products/t-shirts-tops/blue-tee-with-framed-dog-print.html "" target=""_self"">John Galliano Blue Tee With Framed Dog Print</a> </strong>and the<strong><a href=""/shoes/products/girls/flex-high-tops-with-chains.html"" target=""_self""> Ash Flex High-Tops With Chains</a> </strong>for a fashion forward look.</p>
<p><br /><br /></p>",GALL4131247-01,61,"2012-02-01 10:36:10","2012-02-03 13:58:55",87.0000,"John Galliano Denim Shorts With Gazette Print"
91479,"BG--4111035-03-4 years","White Shirt with Blue Saddle Stitching -4 years","<p><a href=""/designers/b-designers/baby-graziella.html"">Baby Graziella</a> white shirt features a formal collar, short sleeves, button fastenings down the centre front, and blue saddle stitching along collar, cuffs and seam. Made from 100% cotton, handwash only.</p>
<p>Every growing young boy needs a staple white shirt in his wardrobe, and this variation from <a href=""/designers/b-designers/baby-graziella.html""><strong>Baby Graziella</strong></a> is the perfect option. Having taken the basic cut and style of a white formal shirt, the added edge of blue saddle stitching gives a trendy twist that will not go unnoticed. If you are a fan of this item, you may also wish to take a look at <a href=""/babies/products/t-shirts-tops/blue-oxford-shirt.html""><strong>Gant Blue Oxford Shirt</strong></a> and <a href=""/babies/products/t-shirts-tops/white-oxford-shirt.html""><strong>Tommy Hilfiger White Oxford Shirt</strong></a>.</p>",BG--4111035-03,651,"2012-02-01 10:36:15","2012-02-01 10:37:59",57.0000,"Baby Graziella White Shirt with Blue Saddle Stitching"
91480,GALL4121247-03,"Light-wash denim shorts with double pocket","<p><a href=""/designers/j-designers/john-galliano.html"">John Galliano</a> light-wash denim jeans with six pockets. Features a button and fly fastening with a branded ribbon, branding on the reverse pockets, a double pocket on the reverse and a branded fabric patch on the reverse waistband. Made from 98% cotton. Machine wash at 30 degrees.</p>
<p>A stylish twist on the summer casual wear essentials, these <strong><a href=""/designers/j-designers/john-galliano.html"">John Galliano</a></strong> denim shorts will delight your little one with their imaginative flourishes. A perfect choice for fashion-forward little boys. Complete the look with <a href=""/boys/products/t-shirts-tops/blue-and-beige-stripe-tee-with-twisted-seams.html""><strong>Stella McCartney Kids blue and grey stripe tee with twisted seams</strong></a> and <a href=""/boys/products/new/white-paint-print-high-tops.html""><strong>D&amp;G Junior white paint print high tops</strong></a>.</p>",GALL4121247-03,61,"2012-02-01 10:38:21","2012-02-02 13:42:29",87.0000,"John Galliano boys Light-wash denim shorts with double pocket"
91481,"GALL4121247-03-4 years","Light-wash denim shorts with double pocket-4 years","<p><a href=""/designers/j-designers/john-galliano.html"">John Galliano</a> light-wash denim jeans with six pockets. Features a button and fly fastening with a branded ribbon, branding on the reverse pockets, a double pocket on the reverse and a branded fabric patch on the reverse waistband. Made from 98% cotton. Machine wash at 30 degrees.</p>
<p>A stylish twist on the summer casual wear essentials, these <strong><a href=""/designers/j-designers/john-galliano.html"">John Galliano</a></strong> denim shorts will delight your little one with their imaginative flourishes. A perfect choice for fashion-forward little boys. Complete the look with <a href=""/boys/products/t-shirts-tops/blue-and-beige-stripe-tee-with-twisted-seams.html""><strong>Stella McCartney Kids blue and grey stripe tee with twisted seams</strong></a> and <a href=""/boys/products/new/white-paint-print-high-tops.html""><strong>D&amp;G Junior white paint print high tops</strong></a>.</p>",GALL4121247-03,61,"2012-02-01 10:40:38","2012-02-01 10:40:38",87.0000,"John Galliano boys Light-wash denim shorts with double pocket"
91482,"BG--4111247-03-9 months","Navy linen shorts-9 months","<p><a href=""/designers/b-designers/baby-graziella.html"">Baby Graziella</a> navy linen shorts feature turned up hemlines with a white stripe trim, a button and zip fastening fly and an adjustable waistband. Additionally have two pockets, a cotton lining and belt loops. Made from 100% Linen, hand wash only.</p>
<p>A lightweight alternative to classic shorts, this versatile pair from <a href=""/designers/b-designers/baby-graziella.html""><strong>Baby Graziella</strong></a> will have tiny tots looking effortlessly chic. With laid back detailing and a sophisticated navy hue, the nautical inspired piece is a must have for the season.&nbsp; Complete the look with the <a href=""/new-in/categories/babies/white-pique-polo-with-red-stripe.html""><strong>Gant white pique polo with red stripe</strong></a> and the <a href=""/babies/products/shoes-1/blue-boat-shoes.html""><strong>Mayoral navy blue boat shoes</strong></a>.</p>",BG--4111247-03,651,"2012-02-01 10:40:59","2012-02-01 10:40:59",66.0000,"Baby Graziella Babies Navy Linen Shorts"
91483,"GALL4121247-03-6  years","Light-wash denim shorts with double pocket-6  years","<p><a href=""/designers/j-designers/john-galliano.html"">John Galliano</a> light-wash denim jeans with six pockets. Features a button and fly fastening with a branded ribbon, branding on the reverse pockets, a double pocket on the reverse and a branded fabric patch on the reverse waistband. Made from 98% cotton. Machine wash at 30 degrees.</p>
<p>A stylish twist on the summer casual wear essentials, these <strong><a href=""/designers/j-designers/john-galliano.html"">John Galliano</a></strong> denim shorts will delight your little one with their imaginative flourishes. A perfect choice for fashion-forward little boys. Complete the look with <a href=""/boys/products/t-shirts-tops/blue-and-beige-stripe-tee-with-twisted-seams.html""><strong>Stella McCartney Kids blue and grey stripe tee with twisted seams</strong></a> and <a href=""/boys/products/new/white-paint-print-high-tops.html""><strong>D&amp;G Junior white paint print high tops</strong></a>.</p>",GALL4121247-03,61,"2012-02-01 10:41:02","2012-02-01 10:41:02",87.0000,"John Galliano boys Light-wash denim shorts with double pocket"
91484,"BG--4111247-03-12 months","Navy linen shorts-12 months","<p><a href=""/designers/b-designers/baby-graziella.html"">Baby Graziella</a> navy linen shorts feature turned up hemlines with a white stripe trim, a button and zip fastening fly and an adjustable waistband. Additionally have two pockets, a cotton lining and belt loops. Made from 100% Linen, hand wash only.</p>
<p>A lightweight alternative to classic shorts, this versatile pair from <a href=""/designers/b-designers/baby-graziella.html""><strong>Baby Graziella</strong></a> will have tiny tots looking effortlessly chic. With laid back detailing and a sophisticated navy hue, the nautical inspired piece is a must have for the season.&nbsp; Complete the look with the <a href=""/new-in/categories/babies/white-pique-polo-with-red-stripe.html""><strong>Gant white pique polo with red stripe</strong></a> and the <a href=""/babies/products/shoes-1/blue-boat-shoes.html""><strong>Mayoral navy blue boat shoes</strong></a>.</p>",BG--4111247-03,651,"2012-02-01 10:41:11","2012-02-01 10:41:11",66.0000,"Baby Graziella Babies Navy Linen Shorts"
91485,"GALL4121247-03-8 years","Light-wash denim shorts with double pocket-8 years","<p><a href=""/designers/j-designers/john-galliano.html"">John Galliano</a> light-wash denim jeans with six pockets. Features a button and fly fastening with a branded ribbon, branding on the reverse pockets, a double pocket on the reverse and a branded fabric patch on the reverse waistband. Made from 98% cotton. Machine wash at 30 degrees.</p>
<p>A stylish twist on the summer casual wear essentials, these <strong><a href=""/designers/j-designers/john-galliano.html"">John Galliano</a></strong> denim shorts will delight your little one with their imaginative flourishes. A perfect choice for fashion-forward little boys. Complete the look with <a href=""/boys/products/t-shirts-tops/blue-and-beige-stripe-tee-with-twisted-seams.html""><strong>Stella McCartney Kids blue and grey stripe tee with twisted seams</strong></a> and <a href=""/boys/products/new/white-paint-print-high-tops.html""><strong>D&amp;G Junior white paint print high tops</strong></a>.</p>",GALL4121247-03,61,"2012-02-01 10:41:15","2012-02-01 10:41:15",87.0000,"John Galliano boys Light-wash denim shorts with double pocket"
91486,"BG--4111247-03-18 months","Navy linen shorts-18 months","<p><a href=""/designers/b-designers/baby-graziella.html"">Baby Graziella</a> navy linen shorts feature turned up hemlines with a white stripe trim, a button and zip fastening fly and an adjustable waistband. Additionally have two pockets, a cotton lining and belt loops. Made from 100% Linen, hand wash only.</p>
<p>A lightweight alternative to classic shorts, this versatile pair from <a href=""/designers/b-designers/baby-graziella.html""><strong>Baby Graziella</strong></a> will have tiny tots looking effortlessly chic. With laid back detailing and a sophisticated navy hue, the nautical inspired piece is a must have for the season.&nbsp; Complete the look with the <a href=""/new-in/categories/babies/white-pique-polo-with-red-stripe.html""><strong>Gant white pique polo with red stripe</strong></a> and the <a href=""/babies/products/shoes-1/blue-boat-shoes.html""><strong>Mayoral navy blue boat shoes</strong></a>.</p>",BG--4111247-03,651,"2012-02-01 10:41:22","2012-02-01 10:41:22",66.0000,"Baby Graziella Babies Navy Linen Shorts"
